Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status
11779,Indigo,878,33,198,Delayed
11780,Lufthansa,7850,73,43,OnTime
11781,Indigo,316,117,51,Delayed
11782,Emirates,10197,52,187,OnTime
11783,Delta,7530,111,21,Delayed
11784,Lufthansa,6192,123,29,OnTime
11785,Indigo,3642,77,92,OnTime
11786,Delta,7085,170,159,Delayed
11787,Emirates,11325,75,188,Delayed
11788,Delta,4973,141,189,Delayed
11789,Emirates,11616,140,130,Delayed
11790,Delta,11522,29,191,Delayed
11791,Delta,11314,174,167,Delayed
11792,Lufthansa,7071,98,132,Delayed
11793,Indigo,255,43,112,OnTime
11794,Emirates,1356,117,120,OnTime
11795,Emirates,5864,137,170,Delayed
11796,Delta,842,161,15,OnTime
11797,Indigo,5892,144,1,OnTime
11798,Delta,7369,162,154,Delayed
11799,Indigo,11185,88,150,OnTime
11800,Indigo,11984,83,171,Delayed
11801,Delta,5482,116,198,OnTime
11802,Lufthansa,1145,148,187,Delayed
11803,Lufthansa,10344,62,26,Delayed
11804,Emirates,9155,118,0,Delayed
11805,Lufthansa,9765,69,151,Delayed
11806,Indigo,5669,121,156,OnTime
11807,Emirates,5932,54,24,Delayed
11808,Lufthansa,9047,33,87,OnTime
11809,Lufthansa,7014,149,133,OnTime
11810,Indigo,9663,3,99,OnTime
11811,Emirates,9312,142,116,Delayed
11812,Lufthansa,4413,76,112,Delayed
11813,Indigo,1125,67,73,OnTime
11814,Emirates,6862,131,151,Delayed
11815,Indigo,347,152,92,OnTime
11816,Lufthansa,10691,13,152,Delayed
11817,Emirates,845,128,98,Delayed
11818,Emirates,6381,121,47,Delayed
11819,Delta,4702,56,21,Delayed
11820,Emirates,4359,155,108,OnTime
11821,Delta,841,115,58,OnTime
11822,Emirates,4688,174,103,Delayed
11823,Lufthansa,5162,9,96,OnTime
11824,Indigo,8539,151,144,OnTime
11825,Lufthansa,1105,143,198,OnTime
11826,Delta,1626,127,112,Delayed
11827,Delta,5348,149,138,OnTime
11828,Lufthansa,5177,88,45,Delayed
11829,Indigo,9941,29,96,Delayed
11830,Emirates,7840,66,199,Delayed
11831,Delta,9454,112,99,OnTime
11832,Delta,1656,80,158,Delayed
11833,Delta,11375,39,62,Delayed
11834,Emirates,750,3,47,Delayed
11835,Delta,2387,84,190,OnTime
11836,Lufthansa,328,120,11,Delayed
11837,Lufthansa,8118,100,49,OnTime
11838,Indigo,1888,138,128,Delayed
11839,Emirates,11809,49,40,OnTime
11840,Emirates,1062,10,175,Delayed
11841,Emirates,5801,110,106,OnTime
11842,Delta,8253,12,20,OnTime
11843,Indigo,1780,143,46,OnTime
11844,Indigo,6664,104,73,Delayed
11845,Indigo,6042,121,150,Delayed
11846,Lufthansa,9289,139,157,Delayed
11847,Delta,6609,95,197,Delayed
11848,Delta,2479,6,165,Delayed
11849,Lufthansa,1070,129,185,Delayed
11850,Delta,9691,40,39,OnTime
11851,Delta,8228,167,14,Delayed
11852,Lufthansa,10677,115,89,OnTime
11853,Lufthansa,7416,103,95,Delayed
11854,Emirates,9460,4,23,OnTime
11855,Delta,1203,150,197,OnTime
11856,Lufthansa,11665,107,146,Delayed
11857,Delta,3361,102,118,Delayed
11858,Indigo,5563,121,133,OnTime
11859,Indigo,11273,135,83,OnTime
11860,Delta,8788,152,44,OnTime
11861,Lufthansa,2306,1,122,Delayed
11862,Indigo,8220,39,32,OnTime
11863,Lufthansa,6636,68,54,Delayed
11864,Delta,6598,16,11,Delayed
11865,Emirates,6241,117,47,Delayed
11866,Delta,502,107,156,OnTime
11867,Delta,8370,159,102,OnTime
11868,Indigo,10186,53,43,Delayed
11869,Emirates,7099,5,177,Delayed
11870,Indigo,11690,101,18,Delayed
11871,Lufthansa,2571,143,30,OnTime
11872,Lufthansa,10972,52,155,Delayed
11873,Lufthansa,3822,24,30,OnTime
11874,Indigo,10824,19,35,Delayed
11875,Delta,6791,73,80,Delayed
11876,Indigo,11521,96,186,Delayed
11877,Indigo,11984,6,46,Delayed
11878,Delta,2296,146,76,Delayed
11879,Lufthansa,8153,50,97,Delayed
11880,Emirates,2962,32,43,Delayed
11881,Lufthansa,7926,152,98,Delayed
11882,Indigo,8290,141,159,OnTime
11883,Emirates,4169,176,127,Delayed
11884,Emirates,8540,81,188,Delayed
11885,Lufthansa,11524,143,39,OnTime
11886,Delta,11404,31,74,OnTime
11887,Lufthansa,10639,151,81,Delayed
11888,Indigo,2933,15,82,OnTime
11889,Emirates,10732,168,86,Delayed
11890,Lufthansa,3972,27,188,Delayed
11891,Emirates,8733,35,39,Delayed
11892,Delta,3800,155,75,OnTime
11893,Delta,1978,50,142,OnTime
11894,Delta,10335,89,21,Delayed
11895,Indigo,11098,147,197,OnTime
11896,Delta,3713,143,68,OnTime
11897,Delta,11959,51,31,OnTime
11898,Indigo,4500,0,176,Delayed
11899,Emirates,442,146,124,Delayed
11900,Emirates,2440,135,88,Delayed
11901,Indigo,9925,29,73,OnTime
11902,Lufthansa,9880,164,139,Delayed
11903,Lufthansa,4314,100,92,OnTime
11904,Emirates,6209,120,163,Delayed
11905,Delta,6970,57,22,Delayed
11906,Delta,2058,82,130,OnTime
11907,Delta,10115,61,3,OnTime
11908,Emirates,5653,45,134,Delayed
11909,Emirates,2574,177,134,Delayed
11910,Lufthansa,7699,48,104,OnTime
11911,Delta,4738,31,101,Delayed
11912,Emirates,8907,70,149,Delayed
11913,Delta,10452,8,111,OnTime
11914,Emirates,6857,145,42,Delayed
11915,Emirates,6620,16,192,Delayed
11916,Lufthansa,11354,26,72,OnTime
11917,Delta,3101,11,108,OnTime
11918,Emirates,6889,12,89,OnTime
11919,Emirates,6928,101,162,OnTime
11920,Lufthansa,8132,46,153,Delayed
11921,Emirates,11508,100,195,OnTime
11922,Delta,1118,81,166,Delayed
11923,Emirates,5811,89,85,Delayed
11924,Lufthansa,3167,20,14,OnTime
11925,Indigo,3453,131,60,OnTime
11926,Delta,4768,137,9,OnTime
11927,Lufthansa,710,155,112,OnTime
11928,Indigo,6362,24,126,OnTime
11929,Lufthansa,4440,68,175,OnTime
11930,Lufthansa,359,128,113,Delayed
11931,Indigo,5829,121,181,Delayed
11932,Lufthansa,684,97,104,OnTime
11933,Indigo,6004,105,95,Delayed
11934,Indigo,8451,8,71,OnTime
11935,Lufthansa,6587,125,156,OnTime
11936,Indigo,8647,26,9,OnTime
11937,Delta,11960,157,46,Delayed
11938,Lufthansa,1098,29,76,OnTime
11939,Delta,6171,85,21,OnTime
11940,Delta,2645,45,106,Delayed
11941,Delta,10032,114,102,Delayed
11942,Emirates,4309,59,153,OnTime
11943,Indigo,3753,124,159,OnTime
11944,Indigo,10905,87,25,OnTime
11945,Delta,11375,54,76,Delayed
11946,Emirates,9351,53,2,Delayed
11947,Lufthansa,9342,72,184,OnTime
11948,Delta,1304,19,114,OnTime
11949,Indigo,3466,25,22,OnTime
11950,Emirates,7149,53,47,OnTime
11951,Lufthansa,7686,68,199,Delayed
11952,Delta,5565,100,144,OnTime
11953,Lufthansa,4694,94,160,Delayed
11954,Delta,3390,45,189,OnTime
11955,Lufthansa,9017,45,155,OnTime
11956,Delta,3644,115,161,Delayed
11957,Indigo,5183,19,148,Delayed
11958,Delta,3885,107,79,Delayed
11959,Delta,306,38,121,Delayed
11960,Indigo,6964,172,101,OnTime
11961,Delta,8232,174,128,OnTime
11962,Emirates,7389,175,58,OnTime
11963,Indigo,10676,19,147,OnTime
11964,Lufthansa,10979,34,73,Delayed
11965,Emirates,3679,63,154,OnTime
11966,Indigo,2124,92,10,OnTime
11967,Indigo,8980,19,7,OnTime
11968,Delta,4378,79,195,OnTime
11969,Indigo,10646,3,137,Delayed
11970,Lufthansa,8595,135,32,Delayed
11971,Emirates,1361,16,115,Delayed
11972,Lufthansa,849,151,170,OnTime
11973,Delta,3000,59,84,Delayed
11974,Delta,1457,23,52,Delayed
11975,Emirates,2417,93,21,Delayed
11976,Emirates,11296,66,19,OnTime
11977,Delta,4340,163,71,Delayed
11978,Delta,3969,39,24,Delayed
11979,Lufthansa,9818,104,152,OnTime
11980,Lufthansa,1654,76,138,OnTime
11981,Indigo,2558,113,13,Delayed
11982,Indigo,2154,139,135,OnTime
11983,Indigo,10196,99,117,OnTime
11984,Emirates,5239,110,53,Delayed
11985,Delta,1579,137,191,Delayed
11986,Lufthansa,6639,73,55,Delayed
11987,Emirates,11767,4,91,Delayed
11988,Delta,7694,130,43,OnTime
11989,Emirates,9334,77,44,Delayed
11990,Indigo,11087,3,86,Delayed
11991,Lufthansa,1794,109,82,OnTime
11992,Emirates,10243,19,139,Delayed
11993,Lufthansa,1762,179,2,Delayed
11994,Delta,10496,85,119,OnTime
11995,Emirates,11291,105,31,Delayed
11996,Lufthansa,7617,135,25,Delayed
11997,Lufthansa,2109,9,59,OnTime
11998,Delta,265,71,108,Delayed
11999,Emirates,10791,138,140,Delayed
12000,Delta,4566,125,74,Delayed
12001,Delta,1360,100,77,OnTime
12002,Emirates,1353,162,7,OnTime
12003,Emirates,5047,5,53,OnTime
12004,Emirates,11248,2,81,Delayed
12005,Lufthansa,9234,63,95,OnTime
12006,Emirates,10484,56,109,Delayed
12007,Emirates,6943,83,129,Delayed
12008,Lufthansa,3515,31,20,OnTime
12009,Delta,6185,43,79,Delayed
12010,Delta,11151,27,21,Delayed
12011,Delta,1933,18,123,Delayed
12012,Lufthansa,5737,92,195,Delayed
12013,Emirates,8438,70,148,Delayed
12014,Delta,4369,52,32,Delayed
12015,Indigo,7975,93,56,Delayed
12016,Lufthansa,3217,19,96,Delayed
12017,Delta,2319,122,44,OnTime
12018,Indigo,10368,158,75,OnTime
12019,Indigo,8284,46,59,Delayed
12020,Emirates,7661,102,20,OnTime
12021,Delta,6583,1,131,OnTime
12022,Emirates,628,103,155,OnTime
12023,Indigo,10746,78,149,Delayed
12024,Emirates,4352,137,38,Delayed
12025,Emirates,4852,71,58,Delayed
12026,Delta,6012,79,135,OnTime
12027,Delta,11384,61,22,OnTime
12028,Lufthansa,5811,116,85,Delayed
12029,Lufthansa,1630,20,148,Delayed
12030,Lufthansa,10445,6,194,Delayed
12031,Delta,1353,42,120,OnTime
12032,Emirates,2947,170,96,Delayed
12033,Indigo,4075,170,190,OnTime
12034,Indigo,9846,171,18,Delayed
12035,Indigo,10515,137,188,OnTime
12036,Indigo,9092,146,165,Delayed
12037,Indigo,11658,24,190,OnTime
12038,Lufthansa,5877,82,165,Delayed
12039,Lufthansa,2283,171,114,OnTime
12040,Delta,6356,91,139,OnTime
12041,Emirates,1944,129,91,OnTime
12042,Lufthansa,1702,150,116,Delayed
12043,Indigo,2066,89,69,Delayed
12044,Lufthansa,7375,119,147,OnTime
12045,Lufthansa,4865,4,116,Delayed
12046,Lufthansa,8403,147,173,Delayed
12047,Lufthansa,3942,128,66,Delayed
12048,Indigo,2425,71,134,OnTime
12049,Delta,10632,168,35,OnTime
12050,Lufthansa,2671,123,128,OnTime
12051,Indigo,3469,156,11,OnTime
12052,Indigo,6434,152,104,OnTime
12053,Lufthansa,5185,82,29,Delayed
12054,Delta,5029,73,148,OnTime
12055,Emirates,10988,79,174,Delayed
12056,Lufthansa,4775,2,31,Delayed
12057,Delta,10027,150,11,Delayed
12058,Lufthansa,5362,56,98,OnTime
12059,Delta,4988,1,85,OnTime
12060,Delta,7675,74,23,Delayed
12061,Delta,4582,0,121,OnTime
12062,Emirates,1016,163,21,Delayed
12063,Indigo,8198,64,128,Delayed
12064,Lufthansa,10673,90,185,Delayed
12065,Emirates,7621,175,36,OnTime
12066,Lufthansa,1071,136,20,Delayed
12067,Emirates,11992,164,69,OnTime
12068,Lufthansa,9972,7,58,OnTime
12069,Lufthansa,5851,4,30,OnTime
12070,Delta,9913,165,174,OnTime
12071,Indigo,1162,153,112,Delayed
12072,Emirates,5530,44,98,Delayed
12073,Lufthansa,9830,25,34,Delayed
12074,Emirates,10913,60,31,Delayed
12075,Lufthansa,8778,146,135,Delayed
12076,Lufthansa,1937,114,103,Delayed
12077,Delta,1050,59,186,Delayed
12078,Lufthansa,732,156,179,Delayed
12079,Lufthansa,4396,117,142,Delayed
12080,Lufthansa,5614,160,169,Delayed
12081,Emirates,8241,109,1,OnTime
12082,Indigo,646,48,71,OnTime
12083,Delta,11373,107,148,OnTime
12084,Indigo,898,178,120,Delayed
12085,Delta,7922,71,181,Delayed
12086,Delta,3865,123,128,Delayed
12087,Indigo,480,85,101,OnTime
12088,Emirates,7351,72,25,OnTime
12089,Indigo,7517,78,137,Delayed
12090,Delta,3138,10,144,OnTime
12091,Indigo,3698,22,28,OnTime
12092,Emirates,2810,165,130,Delayed
12093,Delta,10733,43,56,Delayed
12094,Indigo,11867,155,91,OnTime
12095,Indigo,10355,18,23,Delayed
12096,Emirates,8445,94,67,OnTime
12097,Emirates,10206,150,33,OnTime
12098,Indigo,9635,125,85,OnTime
12099,Lufthansa,11213,121,58,OnTime
12100,Delta,4628,123,140,OnTime
12101,Lufthansa,2122,120,199,Delayed
12102,Indigo,1439,99,27,Delayed
12103,Delta,5202,111,95,Delayed
12104,Emirates,10810,38,108,OnTime
12105,Lufthansa,7654,160,58,OnTime
12106,Indigo,6118,22,81,Delayed
12107,Lufthansa,6335,164,35,Delayed
12108,Indigo,2561,24,99,OnTime
12109,Emirates,8876,68,25,OnTime
12110,Lufthansa,9455,2,1,Delayed
12111,Emirates,8434,150,120,OnTime
12112,Emirates,10107,76,177,OnTime
12113,Delta,267,53,119,OnTime
12114,Delta,5675,169,97,Delayed
12115,Lufthansa,6242,150,43,OnTime
12116,Delta,8406,22,88,OnTime
12117,Emirates,8414,17,75,Delayed
12118,Indigo,11278,17,161,OnTime
12119,Indigo,4624,67,114,Delayed
12120,Lufthansa,6129,3,24,OnTime
12121,Indigo,4166,20,4,OnTime
12122,Delta,11196,64,68,OnTime
12123,Lufthansa,4775,165,75,Delayed
12124,Lufthansa,10327,60,142,OnTime
12125,Delta,1386,134,186,OnTime
12126,Delta,8563,7,150,OnTime
12127,Emirates,7275,96,34,OnTime
12128,Delta,10678,66,131,Delayed
12129,Emirates,4960,135,143,Delayed
12130,Emirates,10504,18,114,Delayed
12131,Emirates,4805,78,14,Delayed
12132,Lufthansa,7436,38,193,Delayed
12133,Delta,1732,57,21,Delayed
12134,Indigo,8368,40,23,OnTime
12135,Delta,6172,17,57,Delayed
12136,Emirates,7643,145,135,OnTime
12137,Delta,11385,21,36,OnTime
12138,Indigo,9705,106,77,OnTime
12139,Indigo,7983,86,18,Delayed
12140,Lufthansa,3754,66,180,OnTime
12141,Lufthansa,3786,89,145,OnTime
12142,Indigo,2041,156,82,Delayed
12143,Indigo,234,132,45,OnTime
12144,Emirates,6839,44,56,Delayed
12145,Emirates,1774,53,69,OnTime
12146,Delta,8582,7,125,OnTime
12147,Delta,1241,55,63,Delayed
12148,Delta,1747,35,148,Delayed
12149,Lufthansa,3876,39,163,OnTime
12150,Lufthansa,9449,40,6,Delayed
12151,Emirates,7525,150,138,Delayed
12152,Lufthansa,2955,173,112,Delayed
12153,Lufthansa,3993,82,50,OnTime
12154,Lufthansa,2587,79,71,Delayed
12155,Emirates,10023,103,160,OnTime
12156,Emirates,4507,29,180,OnTime
12157,Emirates,7040,8,166,Delayed
12158,Lufthansa,9480,63,104,Delayed
12159,Delta,6923,1,181,OnTime
12160,Delta,2716,28,75,OnTime
12161,Lufthansa,9636,20,120,OnTime
12162,Emirates,2024,96,167,OnTime
12163,Delta,1051,15,43,OnTime
12164,Lufthansa,1660,33,120,Delayed
12165,Indigo,10777,112,2,Delayed
12166,Lufthansa,5332,70,171,OnTime
12167,Lufthansa,5475,20,8,OnTime
12168,Indigo,9348,60,153,Delayed
12169,Delta,6616,59,182,Delayed
12170,Delta,8639,145,180,Delayed
12171,Indigo,9749,82,157,OnTime
12172,Lufthansa,11914,25,63,Delayed
12173,Lufthansa,11403,60,87,Delayed
12174,Emirates,4991,44,127,OnTime
12175,Emirates,10352,33,25,OnTime
12176,Indigo,6360,146,184,OnTime
12177,Delta,3181,36,79,OnTime
12178,Delta,11186,77,109,OnTime
12179,Delta,3644,164,189,OnTime
12180,Delta,3807,124,41,OnTime
12181,Indigo,3836,129,13,Delayed
12182,Emirates,11141,177,196,Delayed
12183,Delta,5754,43,111,OnTime
12184,Emirates,3823,44,72,Delayed
12185,Indigo,5070,113,64,Delayed
12186,Lufthansa,7416,136,10,OnTime
12187,Emirates,10123,49,33,OnTime
12188,Indigo,4861,16,151,OnTime
12189,Lufthansa,11189,75,183,OnTime
12190,Indigo,692,40,187,Delayed
12191,Delta,4499,71,101,Delayed
12192,Emirates,1136,80,115,OnTime
12193,Delta,7154,87,104,Delayed
12194,Lufthansa,6698,149,146,Delayed
12195,Emirates,3227,42,124,Delayed
12196,Delta,9963,119,188,Delayed
12197,Lufthansa,2649,11,83,OnTime
12198,Emirates,4973,8,89,Delayed
12199,Emirates,10815,55,11,OnTime
12200,Indigo,10612,152,174,Delayed
12201,Emirates,2077,27,94,Delayed
12202,Emirates,5758,26,17,Delayed
12203,Delta,6083,102,75,OnTime
12204,Indigo,751,128,186,OnTime
12205,Lufthansa,6588,39,160,Delayed
12206,Indigo,11166,24,172,OnTime
12207,Delta,1647,121,161,Delayed
12208,Emirates,9846,52,109,OnTime
12209,Delta,681,85,2,Delayed
12210,Delta,10900,101,46,OnTime
12211,Indigo,8079,5,183,OnTime
12212,Indigo,9975,173,70,OnTime
12213,Delta,4000,14,115,Delayed
12214,Lufthansa,7902,65,83,Delayed
12215,Indigo,8816,168,23,Delayed
12216,Indigo,11947,110,67,Delayed
12217,Lufthansa,5827,158,80,OnTime
12218,Delta,5470,6,126,OnTime
12219,Lufthansa,4583,151,176,Delayed
12220,Delta,5218,109,85,Delayed
12221,Lufthansa,9614,27,150,OnTime
12222,Delta,5582,94,115,OnTime
12223,Delta,7897,75,30,Delayed
12224,Lufthansa,5595,23,64,OnTime
12225,Emirates,2350,87,59,OnTime
12226,Lufthansa,6938,6,144,OnTime
12227,Emirates,4730,40,114,OnTime
12228,Lufthansa,8261,98,49,Delayed
12229,Delta,6073,76,148,Delayed
12230,Indigo,7292,167,139,OnTime
12231,Emirates,9787,102,196,Delayed
12232,Emirates,1577,179,106,OnTime
12233,Lufthansa,2716,28,183,Delayed
12234,Delta,10942,86,99,OnTime
12235,Lufthansa,3645,128,64,Delayed
12236,Emirates,7014,134,124,Delayed
12237,Emirates,6619,166,167,Delayed
12238,Delta,864,54,172,OnTime
12239,Emirates,7045,34,13,OnTime
12240,Indigo,241,140,101,Delayed
12241,Indigo,566,109,67,OnTime
12242,Emirates,1888,159,51,Delayed
12243,Lufthansa,6524,20,12,OnTime
12244,Delta,2392,109,128,Delayed
12245,Delta,9846,85,50,OnTime
12246,Indigo,9297,173,115,Delayed
12247,Indigo,7285,11,30,OnTime
12248,Indigo,3506,106,123,OnTime
12249,Indigo,8498,132,7,Delayed
12250,Indigo,5632,39,97,Delayed
12251,Indigo,10565,144,92,OnTime
12252,Delta,3243,82,90,Delayed
12253,Delta,3539,2,133,Delayed
12254,Delta,7333,176,81,Delayed
12255,Delta,2949,131,181,OnTime
12256,Delta,11260,4,137,OnTime
12257,Delta,2943,152,48,OnTime
12258,Lufthansa,8303,29,159,Delayed
12259,Delta,6790,84,9,Delayed
12260,Emirates,5747,125,189,OnTime
12261,Emirates,7973,128,21,OnTime
12262,Indigo,6436,4,9,Delayed
12263,Lufthansa,11468,145,104,OnTime
12264,Indigo,4120,48,70,OnTime
12265,Emirates,9505,105,2,Delayed
12266,Delta,10459,138,112,OnTime
12267,Delta,1548,141,153,OnTime
12268,Lufthansa,7263,95,51,Delayed
12269,Emirates,3266,5,84,Delayed
12270,Indigo,1323,135,138,OnTime
12271,Emirates,9742,103,63,Delayed
12272,Lufthansa,7716,9,70,Delayed
12273,Indigo,7813,161,102,Delayed
12274,Lufthansa,11870,85,93,OnTime
12275,Emirates,3785,32,8,OnTime
12276,Delta,11930,152,40,Delayed
12277,Emirates,1425,78,56,OnTime
12278,Indigo,8527,169,178,OnTime
12279,Lufthansa,5899,24,128,Delayed
12280,Indigo,5428,47,146,OnTime
12281,Lufthansa,8509,122,2,OnTime
12282,Emirates,10573,53,111,OnTime
12283,Delta,5564,120,57,OnTime
12284,Lufthansa,5913,37,99,OnTime
12285,Lufthansa,10974,147,197,OnTime
12286,Delta,1923,137,197,OnTime
12287,Indigo,7060,160,54,Delayed
12288,Lufthansa,6514,92,118,OnTime
12289,Indigo,6345,121,95,Delayed
12290,Indigo,5153,90,31,Delayed
12291,Delta,4619,49,111,OnTime
12292,Delta,6776,137,97,Delayed
12293,Indigo,3351,158,112,Delayed
12294,Delta,11252,13,192,Delayed
12295,Indigo,10464,31,17,Delayed
12296,Delta,2103,53,167,OnTime
12297,Emirates,11200,87,38,OnTime
12298,Emirates,9512,160,21,Delayed
12299,Lufthansa,9122,171,60,OnTime
12300,Delta,5621,115,193,Delayed
12301,Lufthansa,3413,121,178,Delayed
12302,Indigo,10139,75,124,Delayed
12303,Emirates,341,158,10,OnTime
12304,Emirates,4049,87,141,Delayed
12305,Indigo,11802,43,86,Delayed
12306,Indigo,6190,27,53,Delayed
12307,Indigo,8056,146,32,OnTime
12308,Lufthansa,9575,42,154,OnTime
12309,Emirates,866,25,119,OnTime
12310,Delta,935,68,0,Delayed
12311,Emirates,1708,11,19,Delayed
12312,Delta,7721,9,142,OnTime
12313,Lufthansa,7119,98,170,OnTime
12314,Lufthansa,284,16,57,OnTime
12315,Delta,1079,110,181,OnTime
12316,Lufthansa,6821,106,4,Delayed
12317,Lufthansa,5034,50,68,OnTime
12318,Emirates,10688,143,93,OnTime
12319,Lufthansa,11416,105,81,Delayed
12320,Emirates,11226,93,87,Delayed
12321,Lufthansa,8408,1,189,Delayed
12322,Delta,6394,48,57,Delayed
12323,Emirates,2170,49,66,Delayed
12324,Lufthansa,9031,31,125,Delayed
12325,Emirates,7129,7,110,OnTime
12326,Delta,3776,24,194,Delayed
12327,Emirates,1398,156,192,OnTime
12328,Emirates,1568,42,166,Delayed
12329,Lufthansa,6446,67,70,Delayed
12330,Delta,7455,35,47,OnTime
12331,Indigo,595,100,9,Delayed
12332,Delta,2181,30,187,OnTime
12333,Indigo,11938,146,22,Delayed
12334,Lufthansa,8523,160,151,OnTime
12335,Lufthansa,2504,94,114,Delayed
12336,Indigo,3446,48,51,OnTime
12337,Indigo,8476,70,30,Delayed
12338,Delta,5600,8,146,OnTime
12339,Delta,8848,34,71,Delayed
12340,Emirates,8954,133,29,OnTime
12341,Indigo,7289,123,76,Delayed
12342,Emirates,3282,146,166,OnTime
12343,Emirates,2396,98,35,Delayed
12344,Delta,1241,170,126,OnTime
12345,Emirates,10964,127,99,Delayed
12346,Delta,11630,128,197,OnTime
12347,Lufthansa,10642,121,121,OnTime
12348,Lufthansa,9426,105,44,OnTime
12349,Delta,7177,34,107,Delayed
12350,Lufthansa,1203,94,156,Delayed
12351,Emirates,8976,54,50,Delayed
12352,Lufthansa,3632,34,159,Delayed
12353,Emirates,7950,132,175,OnTime
12354,Emirates,6382,99,64,OnTime
12355,Delta,3207,8,109,OnTime
12356,Delta,6571,106,167,OnTime
12357,Delta,3125,87,76,Delayed
12358,Delta,11582,176,160,Delayed
12359,Lufthansa,11127,144,189,Delayed
12360,Lufthansa,3366,135,113,Delayed
12361,Emirates,6685,103,176,Delayed
12362,Emirates,4672,28,59,Delayed
12363,Lufthansa,10998,132,163,OnTime
12364,Delta,3793,146,118,Delayed
12365,Indigo,3783,26,148,Delayed
12366,Delta,4783,118,72,Delayed
12367,Delta,11018,33,12,OnTime
12368,Emirates,10237,104,34,OnTime
12369,Emirates,9175,75,171,Delayed
12370,Emirates,8485,107,45,Delayed
12371,Delta,5585,177,159,Delayed
12372,Delta,4591,132,157,Delayed
12373,Emirates,6012,97,66,Delayed
12374,Indigo,8682,59,14,Delayed
12375,Indigo,9296,65,153,Delayed
12376,Emirates,1750,112,170,OnTime
12377,Delta,6974,124,158,Delayed
12378,Emirates,9132,153,94,Delayed
12379,Lufthansa,10939,121,196,OnTime
12380,Indigo,9496,100,84,Delayed
12381,Delta,3583,96,76,Delayed
12382,Indigo,7110,58,40,OnTime
12383,Delta,10635,179,142,OnTime
12384,Emirates,4815,179,66,OnTime
12385,Indigo,8273,56,71,Delayed
12386,Lufthansa,5766,13,21,OnTime
12387,Delta,6271,18,16,OnTime
12388,Lufthansa,3775,0,94,Delayed
12389,Lufthansa,9896,44,96,Delayed
12390,Lufthansa,9661,162,92,OnTime
12391,Indigo,10277,107,111,Delayed
12392,Indigo,2765,121,159,OnTime
12393,Delta,2999,84,102,OnTime
12394,Delta,11143,8,196,Delayed
12395,Lufthansa,10514,154,178,Delayed
12396,Indigo,2502,99,18,Delayed
12397,Lufthansa,11368,83,60,Delayed
12398,Emirates,511,116,133,Delayed
12399,Indigo,11393,4,132,OnTime
12400,Indigo,6864,174,195,OnTime
12401,Lufthansa,696,68,64,OnTime
12402,Emirates,1329,117,36,OnTime
12403,Emirates,8782,139,40,Delayed
12404,Lufthansa,1785,65,27,Delayed
12405,Indigo,5563,151,79,Delayed
12406,Delta,5510,142,183,OnTime
12407,Emirates,7030,144,137,Delayed
12408,Emirates,6059,65,87,OnTime
12409,Emirates,1496,58,35,OnTime
12410,Indigo,1838,172,149,OnTime
12411,Delta,7903,82,161,Delayed
12412,Emirates,8196,42,99,Delayed
12413,Emirates,446,94,42,OnTime
12414,Indigo,5602,162,123,Delayed
12415,Lufthansa,11046,138,124,Delayed
12416,Delta,8189,62,197,Delayed
12417,Emirates,10003,130,8,Delayed
12418,Lufthansa,5093,16,7,OnTime
12419,Indigo,2152,170,29,OnTime
12420,Lufthansa,10952,129,95,Delayed
12421,Indigo,3530,25,26,Delayed
12422,Delta,5149,0,149,OnTime
12423,Lufthansa,9319,144,158,Delayed
12424,Emirates,2895,82,70,OnTime
12425,Delta,9009,62,16,Delayed
12426,Lufthansa,9464,145,41,OnTime
12427,Lufthansa,1880,6,31,Delayed
12428,Delta,2050,121,164,OnTime
12429,Lufthansa,7698,24,149,Delayed
12430,Emirates,6191,125,87,Delayed
12431,Delta,1496,148,191,Delayed
12432,Emirates,765,174,168,OnTime
12433,Delta,4986,83,178,OnTime
12434,Indigo,1716,103,43,OnTime
12435,Delta,8557,125,0,OnTime
12436,Indigo,10034,148,50,Delayed
12437,Lufthansa,6455,142,171,Delayed
12438,Emirates,2054,98,59,OnTime
12439,Emirates,11946,98,145,OnTime
12440,Delta,1449,85,25,Delayed
12441,Emirates,1616,105,171,OnTime
12442,Lufthansa,7741,73,71,Delayed
12443,Emirates,3194,64,58,Delayed
12444,Lufthansa,2726,173,44,Delayed
12445,Delta,8680,77,136,Delayed
12446,Indigo,4660,27,165,OnTime
12447,Lufthansa,1554,178,79,Delayed
12448,Lufthansa,8416,10,80,OnTime
12449,Indigo,8870,81,91,OnTime
12450,Delta,9834,13,186,Delayed
12451,Indigo,5978,140,193,OnTime
12452,Delta,3160,66,154,OnTime
12453,Delta,6394,57,130,OnTime
12454,Delta,981,161,130,Delayed
12455,Emirates,6233,50,95,Delayed
12456,Indigo,7498,93,88,OnTime
12457,Indigo,3125,66,28,OnTime
12458,Emirates,4217,52,74,OnTime
12459,Lufthansa,7291,89,190,OnTime
12460,Indigo,1683,43,119,OnTime
12461,Delta,6318,11,36,OnTime
12462,Delta,10939,170,105,Delayed
12463,Emirates,7006,96,37,Delayed
12464,Emirates,11014,5,29,OnTime
12465,Lufthansa,10045,178,102,Delayed
12466,Delta,3244,44,166,Delayed
12467,Indigo,6865,26,152,Delayed
12468,Indigo,10348,28,73,OnTime
12469,Lufthansa,10008,42,170,Delayed
